anon_instance_id,category,phase,n_successes,n_attempts,success_rate,infra_failure_count
TRN-A9D50A73485AFDD4,C,base,3,4,0.75,
TRN-A9D50A73485AFDD4,C,initial_rl,4,4,1.0,0
TRN-A9D50A73485AFDD4,C,repair_sft,4,4,1.0,0
TRN-A9EEB82F185F42F6,C,base,2,4,0.5,
TRN-A9EEB82F185F42F6,C,initial_rl,1,4,0.25,0
TRN-A9EEB82F185F42F6,C,repair_sft,3,4,0.75,0
TRN-AA4AFA28F564C1CC,C,base,1,4,0.25,
TRN-AA4AFA28F564C1CC,C,initial_rl,3,4,0.75,0
TRN-AA4AFA28F564C1CC,C,repair_sft,4,4,1.0,0
TRN-AAA19EC41FE0D98F,C,base,1,4,0.25,
TRN-AAA19EC41FE0D98F,C,initial_rl,1,4,0.25,0
TRN-AAA19EC41FE0D98F,C,repair_sft,2,4,0.5,0
TRN-AAB083A94B49B18D,C,base,1,4,0.25,
TRN-AAB083A94B49B18D,C,initial_rl,0,4,0.0,0
TRN-AAB083A94B49B18D,C,repair_sft,4,4,1.0,0
TRN-AABA16933EABF96F,C,base,2,4,0.5,
TRN-AABA16933EABF96F,C,initial_rl,4,4,1.0,0
TRN-AABA16933EABF96F,C,repair_sft,4,4,1.0,0
TRN-AB2197329319D491,C,base,2,4,0.5,
TRN-AB2197329319D491,C,initial_rl,2,4,0.5,0
TRN-AB2197329319D491,C,repair_sft,0,4,0.0,0
TRN-ABCCD8947464D0E1,C,base,1,4,0.25,
TRN-ABCCD8947464D0E1,C,initial_rl,1,4,0.25,0
TRN-ABCCD8947464D0E1,C,repair_sft,2,4,0.5,0
TRN-AC2520B9744B77D0,C,base,1,4,0.25,
TRN-AC2520B9744B77D0,C,initial_rl,1,4,0.25,0
TRN-AC2520B9744B77D0,C,repair_sft,1,4,0.25,0
TRN-AC54D518587B005D,C,base,2,4,0.5,
TRN-AC54D518587B005D,C,initial_rl,3,4,0.75,0
TRN-AC54D518587B005D,C,repair_sft,3,4,0.75,0
TRN-AC6608777E759780,C,base,2,4,0.5,
TRN-AC6608777E759780,C,initial_rl,3,4,0.75,0
TRN-AC6608777E759780,C,repair_sft,2,4,0.5,0
TRN-ACA16F4511A398C8,C,base,1,4,0.25,
TRN-ACA16F4511A398C8,C,initial_rl,1,4,0.25,0
TRN-ACA16F4511A398C8,C,repair_sft,2,4,0.5,0
TRN-ACAEF9146825296B,C,base,3,4,0.75,
TRN-ACAEF9146825296B,C,initial_rl,4,4,1.0,0
TRN-ACAEF9146825296B,C,repair_sft,1,4,0.25,0
TRN-ACC6602FF5A83917,C,base,1,4,0.25,
TRN-ACC6602FF5A83917,C,initial_rl,0,4,0.0,0
TRN-ACC6602FF5A83917,C,repair_sft,0,4,0.0,0
TRN-ACFCDB643EC34E7D,C,base,2,4,0.5,
TRN-ACFCDB643EC34E7D,C,initial_rl,3,4,0.75,0
TRN-ACFCDB643EC34E7D,C,repair_sft,3,4,0.75,0
TRN-AD0298D418A48D43,C,base,2,4,0.5,
TRN-AD0298D418A48D43,C,initial_rl,1,4,0.25,0
TRN-AD0298D418A48D43,C,repair_sft,2,4,0.5,1
TRN-AD181662F65165D2,C,base,2,4,0.5,
TRN-AD181662F65165D2,C,initial_rl,4,4,1.0,0
TRN-AD181662F65165D2,C,repair_sft,2,4,0.5,0
TRN-AD1C4031EC8836C5,C,base,2,4,0.5,
TRN-AD1C4031EC8836C5,C,initial_rl,2,4,0.5,0
TRN-AD1C4031EC8836C5,C,repair_sft,2,4,0.5,0
TRN-AD27014273998E48,C,base,2,4,0.5,
TRN-AD27014273998E48,C,initial_rl,2,4,0.5,0
TRN-AD27014273998E48,C,repair_sft,3,4,0.75,0
TRN-AD47D40DEAFDE980,C,base,2,4,0.5,
TRN-AD47D40DEAFDE980,C,initial_rl,4,4,1.0,0
TRN-AD47D40DEAFDE980,C,repair_sft,4,4,1.0,0
TRN-AD5C89980D17A174,C,base,2,4,0.5,
TRN-AD5C89980D17A174,C,initial_rl,4,4,1.0,0
TRN-AD5C89980D17A174,C,repair_sft,3,4,0.75,0
TRN-AD63A38AE986DEE6,C,base,1,4,0.25,
TRN-AD63A38AE986DEE6,C,initial_rl,1,4,0.25,0
TRN-AD63A38AE986DEE6,C,repair_sft,2,4,0.5,0
TRN-AD7C7DCA22A5318B,C,base,1,4,0.25,
TRN-AD7C7DCA22A5318B,C,initial_rl,1,4,0.25,0
TRN-AD7C7DCA22A5318B,C,repair_sft,3,4,0.75,0
TRN-AE0821819461DD33,C,base,2,4,0.5,
TRN-AE0821819461DD33,C,initial_rl,0,4,0.0,0
TRN-AE0821819461DD33,C,repair_sft,1,4,0.25,0
TRN-AE10FE68A1D66445,C,base,1,4,0.25,
TRN-AE10FE68A1D66445,C,initial_rl,0,4,0.0,0
TRN-AE10FE68A1D66445,C,repair_sft,3,4,0.75,0
TRN-AE1A012DF4D22CAB,C,base,1,4,0.25,
TRN-AE1A012DF4D22CAB,C,initial_rl,2,4,0.5,0
TRN-AE1A012DF4D22CAB,C,repair_sft,1,4,0.25,0
TRN-AE459BCE242E8090,C,base,1,4,0.25,
TRN-AE459BCE242E8090,C,initial_rl,2,4,0.5,0
TRN-AE459BCE242E8090,C,repair_sft,2,4,0.5,0
TRN-AE6011613D0E3C99,C,base,1,4,0.25,
TRN-AE6011613D0E3C99,C,initial_rl,2,4,0.5,0
TRN-AE6011613D0E3C99,C,repair_sft,1,4,0.25,0
TRN-AEC2C9E1BBE1B278,C,base,3,4,0.75,
TRN-AEC2C9E1BBE1B278,C,initial_rl,3,4,0.75,0
TRN-AEC2C9E1BBE1B278,C,repair_sft,4,4,1.0,0
TRN-AEFDE77DCCB7607E,C,base,2,4,0.5,
TRN-AEFDE77DCCB7607E,C,initial_rl,2,4,0.5,0
TRN-AEFDE77DCCB7607E,C,repair_sft,4,4,1.0,0
TRN-AF33DAD54CA44F4C,C,base,2,4,0.5,
TRN-AF33DAD54CA44F4C,C,initial_rl,1,4,0.25,0
TRN-AF33DAD54CA44F4C,C,repair_sft,1,4,0.25,0
TRN-AF63911B4475F8FE,C,base,2,4,0.5,
TRN-AF63911B4475F8FE,C,initial_rl,1,4,0.25,0
TRN-AF63911B4475F8FE,C,repair_sft,2,4,0.5,0
TRN-AF853C3105CC5B97,C,base,3,4,0.75,
TRN-AF853C3105CC5B97,C,initial_rl,4,4,1.0,0
TRN-AF853C3105CC5B97,C,repair_sft,4,4,1.0,0
TRN-AFA62337509745CE,C,base,1,4,0.25,
TRN-AFA62337509745CE,C,initial_rl,1,4,0.25,0
TRN-AFA62337509745CE,C,repair_sft,1,4,0.25,0
TRN-AFDEBCA86421A716,C,base,1,4,0.25,
TRN-AFDEBCA86421A716,C,initial_rl,1,4,0.25,0
TRN-AFDEBCA86421A716,C,repair_sft,0,4,0.0,0
TRN-B004296BA231EFE4,C,base,2,4,0.5,
TRN-B004296BA231EFE4,C,initial_rl,4,4,1.0,0
TRN-B004296BA231EFE4,C,repair_sft,3,4,0.75,0
TRN-B01636449D216381,C,base,1,4,0.25,
TRN-B01636449D216381,C,initial_rl,0,4,0.0,0
TRN-B01636449D216381,C,repair_sft,0,4,0.0,0
TRN-B0438D505366B6C7,C,base,1,4,0.25,
TRN-B0438D505366B6C7,C,initial_rl,0,4,0.0,0
TRN-B0438D505366B6C7,C,repair_sft,0,4,0.0,0
TRN-B05FE01D439534BA,C,base,2,4,0.5,
TRN-B05FE01D439534BA,C,initial_rl,0,4,0.0,0
TRN-B05FE01D439534BA,C,repair_sft,2,4,0.5,0
TRN-B1410D739D6B6C81,C,base,2,4,0.5,
TRN-B1410D739D6B6C81,C,initial_rl,4,4,1.0,0
TRN-B1410D739D6B6C81,C,repair_sft,1,4,0.25,0
TRN-B151D1D0162E5839,C,base,1,4,0.25,
TRN-B151D1D0162E5839,C,initial_rl,3,4,0.75,0
TRN-B151D1D0162E5839,C,repair_sft,4,4,1.0,0
TRN-B17DD65334F06D34,C,base,3,4,0.75,
TRN-B17DD65334F06D34,C,initial_rl,4,4,1.0,0
TRN-B17DD65334F06D34,C,repair_sft,4,4,1.0,0
TRN-B1984C2DA1747917,C,base,1,4,0.25,
TRN-B1984C2DA1747917,C,initial_rl,0,4,0.0,0
TRN-B1984C2DA1747917,C,repair_sft,0,4,0.0,0
TRN-B1A1BB225690049B,C,base,1,4,0.25,
TRN-B1A1BB225690049B,C,initial_rl,1,4,0.25,0
TRN-B1A1BB225690049B,C,repair_sft,4,4,1.0,0
TRN-B1A1E7122B0E6A2C,C,base,1,4,0.25,
TRN-B1A1E7122B0E6A2C,C,initial_rl,3,4,0.75,0
TRN-B1A1E7122B0E6A2C,C,repair_sft,2,4,0.5,0
TRN-B1D1416AAA0B6ECE,C,base,3,4,0.75,
TRN-B1D1416AAA0B6ECE,C,initial_rl,4,4,1.0,0
TRN-B1D1416AAA0B6ECE,C,repair_sft,4,4,1.0,0
TRN-B1DE1543A31431B7,C,base,1,4,0.25,
TRN-B1DE1543A31431B7,C,initial_rl,2,4,0.5,0
TRN-B1DE1543A31431B7,C,repair_sft,0,4,0.0,0
TRN-B1EAE1CB85886097,C,base,0,4,0.0,
TRN-B1EAE1CB85886097,C,initial_rl,0,4,0.0,0
TRN-B1EAE1CB85886097,C,repair_sft,2,4,0.5,0
TRN-B211369DD1CC6A92,C,base,2,4,0.5,
TRN-B211369DD1CC6A92,C,initial_rl,1,4,0.25,0
TRN-B211369DD1CC6A92,C,repair_sft,2,4,0.5,0
TRN-B22524FE3BD68833,C,base,2,4,0.5,
TRN-B22524FE3BD68833,C,initial_rl,2,4,0.5,0
TRN-B22524FE3BD68833,C,repair_sft,3,4,0.75,0
TRN-B2343DEEAAA38F85,C,base,2,4,0.5,
TRN-B2343DEEAAA38F85,C,initial_rl,3,4,0.75,0
TRN-B2343DEEAAA38F85,C,repair_sft,3,4,0.75,0
TRN-B24BFA9EFBC6AE32,C,base,1,4,0.25,
TRN-B24BFA9EFBC6AE32,C,initial_rl,0,4,0.0,0
TRN-B24BFA9EFBC6AE32,C,repair_sft,0,4,0.0,0
TRN-B25D2C3AB251A449,C,base,3,4,0.75,
TRN-B25D2C3AB251A449,C,initial_rl,4,4,1.0,0
TRN-B25D2C3AB251A449,C,repair_sft,4,4,1.0,0
TRN-B268472C2FBECCC7,C,base,1,4,0.25,
TRN-B268472C2FBECCC7,C,initial_rl,1,4,0.25,0
TRN-B268472C2FBECCC7,C,repair_sft,2,4,0.5,0
TRN-B2EB5468A09AEB54,C,base,1,4,0.25,
TRN-B2EB5468A09AEB54,C,initial_rl,4,4,1.0,0
TRN-B2EB5468A09AEB54,C,repair_sft,3,4,0.75,0
TRN-B2ED1B6EC757B2DA,C,base,2,4,0.5,
TRN-B2ED1B6EC757B2DA,C,initial_rl,2,4,0.5,0
TRN-B2ED1B6EC757B2DA,C,repair_sft,2,4,0.5,0
TRN-B30A880AEDFD0853,C,base,2,4,0.5,
TRN-B30A880AEDFD0853,C,initial_rl,3,4,0.75,0
TRN-B30A880AEDFD0853,C,repair_sft,3,4,0.75,0
TRN-B357C8428096D760,C,base,1,4,0.25,
TRN-B357C8428096D760,C,initial_rl,1,4,0.25,0
TRN-B357C8428096D760,C,repair_sft,2,4,0.5,0
TRN-B367F2F3E812C3A2,C,base,2,4,0.5,
TRN-B367F2F3E812C3A2,C,initial_rl,3,4,0.75,0
TRN-B367F2F3E812C3A2,C,repair_sft,2,4,0.5,0
TRN-B3C55D8DB0231133,C,base,2,4,0.5,
TRN-B3C55D8DB0231133,C,initial_rl,3,4,0.75,0
TRN-B3C55D8DB0231133,C,repair_sft,4,4,1.0,0
TRN-B4365D5C98CCF413,C,base,1,4,0.25,
TRN-B4365D5C98CCF413,C,initial_rl,1,4,0.25,0
TRN-B4365D5C98CCF413,C,repair_sft,1,4,0.25,0
TRN-B44DD0471C870B43,C,base,1,4,0.25,
TRN-B44DD0471C870B43,C,initial_rl,1,4,0.25,0
TRN-B44DD0471C870B43,C,repair_sft,2,4,0.5,0
TRN-B451117966A32AFD,C,base,3,4,0.75,
TRN-B451117966A32AFD,C,initial_rl,4,4,1.0,0
TRN-B451117966A32AFD,C,repair_sft,4,4,1.0,0
TRN-B451BC2A6EB511D4,C,base,1,4,0.25,
TRN-B451BC2A6EB511D4,C,initial_rl,0,4,0.0,0
TRN-B451BC2A6EB511D4,C,repair_sft,0,4,0.0,0
TRN-B45A4D74A1CB501C,C,base,1,4,0.25,
TRN-B45A4D74A1CB501C,C,initial_rl,1,4,0.25,0
TRN-B45A4D74A1CB501C,C,repair_sft,2,4,0.5,0
TRN-B468984B027C0F4F,C,base,1,4,0.25,
TRN-B468984B027C0F4F,C,initial_rl,1,4,0.25,0
TRN-B468984B027C0F4F,C,repair_sft,0,4,0.0,0
TRN-B48D09312D5526E3,C,base,3,4,0.75,
TRN-B48D09312D5526E3,C,initial_rl,1,4,0.25,0
TRN-B48D09312D5526E3,C,repair_sft,2,4,0.5,0
TRN-B4D72DCFA760809F,C,base,1,4,0.25,
TRN-B4D72DCFA760809F,C,initial_rl,1,4,0.25,0
TRN-B4D72DCFA760809F,C,repair_sft,3,4,0.75,0
TRN-B51AE24F4E17C5DE,C,base,2,4,0.5,
TRN-B51AE24F4E17C5DE,C,initial_rl,3,4,0.75,0
TRN-B51AE24F4E17C5DE,C,repair_sft,4,4,1.0,0
TRN-B5247A7B71A2A30C,C,base,1,4,0.25,
TRN-B5247A7B71A2A30C,C,initial_rl,1,4,0.25,0
TRN-B5247A7B71A2A30C,C,repair_sft,3,4,0.75,0
TRN-B588E99BD9A6C0CF,C,base,1,4,0.25,
TRN-B588E99BD9A6C0CF,C,initial_rl,0,4,0.0,0
TRN-B588E99BD9A6C0CF,C,repair_sft,4,4,1.0,0
TRN-B58F9AB1E01EFA67,C,base,2,4,0.5,
TRN-B58F9AB1E01EFA67,C,initial_rl,4,4,1.0,0
TRN-B58F9AB1E01EFA67,C,repair_sft,2,4,0.5,0
TRN-B5BF062E7280CC39,C,base,2,4,0.5,
TRN-B5BF062E7280CC39,C,initial_rl,2,4,0.5,0
TRN-B5BF062E7280CC39,C,repair_sft,1,4,0.25,0
TRN-B5C198086069CD8E,C,base,1,4,0.25,
TRN-B5C198086069CD8E,C,initial_rl,2,4,0.5,0
TRN-B5C198086069CD8E,C,repair_sft,2,4,0.5,0
TRN-B5E7F9F7382CABA9,C,base,1,4,0.25,
TRN-B5E7F9F7382CABA9,C,initial_rl,3,4,0.75,0
TRN-B5E7F9F7382CABA9,C,repair_sft,4,4,1.0,0
TRN-B5EB49CC4DFE01B7,C,base,1,4,0.25,
TRN-B5EB49CC4DFE01B7,C,initial_rl,4,4,1.0,0
TRN-B5EB49CC4DFE01B7,C,repair_sft,3,4,0.75,0
TRN-B654D118B62E1B8A,C,base,3,4,0.75,
TRN-B654D118B62E1B8A,C,initial_rl,3,4,0.75,0
TRN-B654D118B62E1B8A,C,repair_sft,4,4,1.0,0
TRN-B66EBBD5D9D9E9B7,C,base,1,4,0.25,
TRN-B66EBBD5D9D9E9B7,C,initial_rl,4,4,1.0,0
TRN-B66EBBD5D9D9E9B7,C,repair_sft,4,4,1.0,0
TRN-B68D2A437C048875,C,base,2,4,0.5,
TRN-B68D2A437C048875,C,initial_rl,1,4,0.25,0
TRN-B68D2A437C048875,C,repair_sft,0,4,0.0,0
TRN-B68D5E6A5F416650,C,base,1,4,0.25,
TRN-B68D5E6A5F416650,C,initial_rl,0,4,0.0,0
TRN-B68D5E6A5F416650,C,repair_sft,2,4,0.5,0
TRN-B6974FF9FE6756F4,C,base,1,4,0.25,
TRN-B6974FF9FE6756F4,C,initial_rl,0,4,0.0,0
TRN-B6974FF9FE6756F4,C,repair_sft,0,4,0.0,0
TRN-B6F34928832C06EE,C,base,1,4,0.25,
TRN-B6F34928832C06EE,C,initial_rl,2,4,0.5,0
TRN-B6F34928832C06EE,C,repair_sft,2,4,0.5,0
TRN-B6F39447C781B05D,C,base,1,4,0.25,
TRN-B6F39447C781B05D,C,initial_rl,0,4,0.0,0
TRN-B6F39447C781B05D,C,repair_sft,0,4,0.0,0
TRN-B70D566A0E19AF31,C,base,2,4,0.5,
TRN-B70D566A0E19AF31,C,initial_rl,0,4,0.0,0
TRN-B70D566A0E19AF31,C,repair_sft,0,4,0.0,0
TRN-B711F9AA4356A22D,C,base,3,4,0.75,
TRN-B711F9AA4356A22D,C,initial_rl,4,4,1.0,0
TRN-B711F9AA4356A22D,C,repair_sft,4,4,1.0,0
TRN-B75AB1557F33F446,C,base,1,4,0.25,
TRN-B75AB1557F33F446,C,initial_rl,1,4,0.25,0
TRN-B75AB1557F33F446,C,repair_sft,2,4,0.5,0
TRN-B77FDC44695D1DF8,C,base,1,4,0.25,
TRN-B77FDC44695D1DF8,C,initial_rl,4,4,1.0,0
TRN-B77FDC44695D1DF8,C,repair_sft,4,4,1.0,0
TRN-B7A2E24A2BCA3E42,C,base,1,4,0.25,
TRN-B7A2E24A2BCA3E42,C,initial_rl,2,4,0.5,0
TRN-B7A2E24A2BCA3E42,C,repair_sft,1,4,0.25,0
TRN-B7A58406C2699487,C,base,1,4,0.25,
TRN-B7A58406C2699487,C,initial_rl,0,4,0.0,0
TRN-B7A58406C2699487,C,repair_sft,0,4,0.0,0
TRN-B7C6272A20855914,C,base,1,4,0.25,
TRN-B7C6272A20855914,C,initial_rl,1,4,0.25,0
TRN-B7C6272A20855914,C,repair_sft,2,4,0.5,0
TRN-B7CE03C33AB36215,C,base,2,4,0.5,
TRN-B7CE03C33AB36215,C,initial_rl,3,4,0.75,0
TRN-B7CE03C33AB36215,C,repair_sft,3,4,0.75,0
TRN-B7D562CDD4D5FAF4,C,base,1,4,0.25,
TRN-B7D562CDD4D5FAF4,C,initial_rl,2,4,0.5,0
TRN-B7D562CDD4D5FAF4,C,repair_sft,2,4,0.5,0
TRN-B7FC9A950E934D85,C,base,1,4,0.25,
TRN-B7FC9A950E934D85,C,initial_rl,1,4,0.25,0
TRN-B7FC9A950E934D85,C,repair_sft,1,4,0.25,0
TRN-B846B1B28DDF99A5,C,base,1,4,0.25,
TRN-B846B1B28DDF99A5,C,initial_rl,1,4,0.25,0
TRN-B846B1B28DDF99A5,C,repair_sft,3,4,0.75,0
TRN-B8966AD59DCB5D10,C,base,1,4,0.25,
TRN-B8966AD59DCB5D10,C,initial_rl,0,4,0.0,0
TRN-B8966AD59DCB5D10,C,repair_sft,1,4,0.25,0
TRN-B89993162ABC13C4,C,base,1,4,0.25,
TRN-B89993162ABC13C4,C,initial_rl,0,4,0.0,0
TRN-B89993162ABC13C4,C,repair_sft,2,4,0.5,0
TRN-B8ABB65B7E92BC21,C,base,2,4,0.5,
TRN-B8ABB65B7E92BC21,C,initial_rl,2,4,0.5,0
TRN-B8ABB65B7E92BC21,C,repair_sft,4,4,1.0,0
TRN-B8B2C52775B171D7,C,base,1,4,0.25,
TRN-B8B2C52775B171D7,C,initial_rl,0,4,0.0,0
TRN-B8B2C52775B171D7,C,repair_sft,2,4,0.5,0
TRN-B8C9B79426FF56F9,C,base,2,4,0.5,
TRN-B8C9B79426FF56F9,C,initial_rl,0,4,0.0,0
TRN-B8C9B79426FF56F9,C,repair_sft,1,4,0.25,0
TRN-B8DD4233BDD6D4F1,C,base,1,4,0.25,
TRN-B8DD4233BDD6D4F1,C,initial_rl,0,4,0.0,0
TRN-B8DD4233BDD6D4F1,C,repair_sft,1,4,0.25,0
TRN-B8F1558F49A011C7,C,base,3,4,0.75,
TRN-B8F1558F49A011C7,C,initial_rl,4,4,1.0,0
TRN-B8F1558F49A011C7,C,repair_sft,1,4,0.25,0
TRN-B9231EC654800737,C,base,2,4,0.5,
TRN-B9231EC654800737,C,initial_rl,3,4,0.75,0
TRN-B9231EC654800737,C,repair_sft,4,4,1.0,0
TRN-B985C4162999B555,C,base,2,4,0.5,
TRN-B985C4162999B555,C,initial_rl,4,4,1.0,0
TRN-B985C4162999B555,C,repair_sft,4,4,1.0,0
TRN-B9A13F2B4FFCF9F3,C,base,1,4,0.25,
TRN-B9A13F2B4FFCF9F3,C,initial_rl,0,4,0.0,0
TRN-B9A13F2B4FFCF9F3,C,repair_sft,0,4,0.0,0
TRN-B9A92DA46CF8ABDF,C,base,1,4,0.25,
TRN-B9A92DA46CF8ABDF,C,initial_rl,0,4,0.0,0
TRN-B9A92DA46CF8ABDF,C,repair_sft,0,4,0.0,0
TRN-BA18BCAFD79C5D99,C,base,1,4,0.25,
TRN-BA18BCAFD79C5D99,C,initial_rl,1,4,0.25,0
TRN-BA18BCAFD79C5D99,C,repair_sft,1,4,0.25,0
TRN-BA79C4A74A7B0250,C,base,3,4,0.75,
TRN-BA79C4A74A7B0250,C,initial_rl,4,4,1.0,0
TRN-BA79C4A74A7B0250,C,repair_sft,4,4,1.0,0
TRN-BAF36504DA7E5133,C,base,2,4,0.5,
TRN-BAF36504DA7E5133,C,initial_rl,0,4,0.0,0
TRN-BAF36504DA7E5133,C,repair_sft,3,4,0.75,0
TRN-BAF420FEF9BCF182,C,base,1,4,0.25,
TRN-BAF420FEF9BCF182,C,initial_rl,0,4,0.0,0
TRN-BAF420FEF9BCF182,C,repair_sft,2,4,0.5,0
TRN-BB15E2E99783EF49,C,base,0,4,0.0,
TRN-BB15E2E99783EF49,C,initial_rl,3,4,0.75,0
TRN-BB15E2E99783EF49,C,repair_sft,1,4,0.25,0
TRN-BB7C578DBA792659,C,base,0,4,0.0,
TRN-BB7C578DBA792659,C,initial_rl,0,4,0.0,0
TRN-BB7C578DBA792659,C,repair_sft,1,4,0.25,0
TRN-BB9466CCB286F345,C,base,1,4,0.25,
TRN-BB9466CCB286F345,C,initial_rl,1,4,0.25,0
TRN-BB9466CCB286F345,C,repair_sft,0,4,0.0,0
TRN-BBA2AB07E2342BDB,C,base,2,4,0.5,
TRN-BBA2AB07E2342BDB,C,initial_rl,0,4,0.0,0
TRN-BBA2AB07E2342BDB,C,repair_sft,0,4,0.0,0
TRN-BBC85521C158D6FC,C,base,1,4,0.25,
TRN-BBC85521C158D6FC,C,initial_rl,3,4,0.75,0
TRN-BBC85521C158D6FC,C,repair_sft,3,4,0.75,0
TRN-BC00A8DEAAA2550A,C,base,1,4,0.25,
TRN-BC00A8DEAAA2550A,C,initial_rl,1,4,0.25,0
TRN-BC00A8DEAAA2550A,C,repair_sft,1,4,0.25,0
TRN-BC1832F4F6747A22,C,base,1,4,0.25,
TRN-BC1832F4F6747A22,C,initial_rl,1,4,0.25,0
TRN-BC1832F4F6747A22,C,repair_sft,1,4,0.25,0
TRN-BC203A7EDDFD3A88,C,base,1,4,0.25,
TRN-BC203A7EDDFD3A88,C,initial_rl,0,4,0.0,0
TRN-BC203A7EDDFD3A88,C,repair_sft,4,4,1.0,0
TRN-BC608398A499E9A6,C,base,1,4,0.25,
TRN-BC608398A499E9A6,C,initial_rl,1,4,0.25,0
TRN-BC608398A499E9A6,C,repair_sft,2,4,0.5,0
TRN-BC7D70F1863144CC,C,base,1,4,0.25,
TRN-BC7D70F1863144CC,C,initial_rl,2,4,0.5,0
TRN-BC7D70F1863144CC,C,repair_sft,1,4,0.25,0
TRN-BC8B1ED29B2C0032,C,base,1,4,0.25,
TRN-BC8B1ED29B2C0032,C,initial_rl,0,4,0.0,0
TRN-BC8B1ED29B2C0032,C,repair_sft,2,4,0.5,0
TRN-BCB1B910947BD9C6,C,base,1,4,0.25,
TRN-BCB1B910947BD9C6,C,initial_rl,1,4,0.25,0
TRN-BCB1B910947BD9C6,C,repair_sft,0,4,0.0,0
TRN-BD07A5A324777056,C,base,1,4,0.25,
TRN-BD07A5A324777056,C,initial_rl,0,4,0.0,0
TRN-BD07A5A324777056,C,repair_sft,3,4,0.75,0
TRN-BD170F0C11BF576C,C,base,1,4,0.25,
TRN-BD170F0C11BF576C,C,initial_rl,1,4,0.25,0
TRN-BD170F0C11BF576C,C,repair_sft,1,4,0.25,0
TRN-BD82CE8783E42105,C,base,2,4,0.5,
TRN-BD82CE8783E42105,C,initial_rl,4,4,1.0,0
TRN-BD82CE8783E42105,C,repair_sft,2,4,0.5,0
TRN-BDA8A7AFD5A5FC62,C,base,2,4,0.5,
TRN-BDA8A7AFD5A5FC62,C,initial_rl,2,4,0.5,0
TRN-BDA8A7AFD5A5FC62,C,repair_sft,2,4,0.5,0
TRN-BDBACFEE5743A6AF,C,base,2,4,0.5,
TRN-BDBACFEE5743A6AF,C,initial_rl,1,4,0.25,0
TRN-BDBACFEE5743A6AF,C,repair_sft,3,4,0.75,0
TRN-BE009F008C6170C8,C,base,1,4,0.25,
TRN-BE009F008C6170C8,C,initial_rl,2,4,0.5,0
TRN-BE009F008C6170C8,C,repair_sft,4,4,1.0,0
TRN-BE0E15441B89CA73,C,base,1,4,0.25,
TRN-BE0E15441B89CA73,C,initial_rl,1,4,0.25,0
TRN-BE0E15441B89CA73,C,repair_sft,2,4,0.5,0
TRN-BE22C480EA37ECDB,C,base,2,4,0.5,
TRN-BE22C480EA37ECDB,C,initial_rl,0,4,0.0,0
TRN-BE22C480EA37ECDB,C,repair_sft,1,4,0.25,0
TRN-BE6028C32113507F,C,base,2,4,0.5,
TRN-BE6028C32113507F,C,initial_rl,4,4,1.0,0
TRN-BE6028C32113507F,C,repair_sft,3,4,0.75,1
TRN-BE7EF01A29540EF7,C,base,2,4,0.5,
TRN-BE7EF01A29540EF7,C,initial_rl,0,4,0.0,1
TRN-BE7EF01A29540EF7,C,repair_sft,2,4,0.5,0
TRN-BE89028D2C73AE72,C,base,1,4,0.25,
TRN-BE89028D2C73AE72,C,initial_rl,2,4,0.5,0
TRN-BE89028D2C73AE72,C,repair_sft,0,4,0.0,0
TRN-BEBCE01331D0BABD,C,base,1,4,0.25,
TRN-BEBCE01331D0BABD,C,initial_rl,0,4,0.0,0
TRN-BEBCE01331D0BABD,C,repair_sft,1,4,0.25,0
TRN-BF1B89ABAE0A499D,C,base,1,4,0.25,
TRN-BF1B89ABAE0A499D,C,initial_rl,2,4,0.5,0
TRN-BF1B89ABAE0A499D,C,repair_sft,2,4,0.5,0
TRN-BF3DF0AD219C5386,C,base,1,4,0.25,
TRN-BF3DF0AD219C5386,C,initial_rl,1,4,0.25,0
TRN-BF3DF0AD219C5386,C,repair_sft,3,4,0.75,0
TRN-BF3F305E00F39F90,C,base,3,4,0.75,
TRN-BF3F305E00F39F90,C,initial_rl,4,4,1.0,0
TRN-BF3F305E00F39F90,C,repair_sft,4,4,1.0,0
TRN-BF44E4C23C980D45,C,base,2,4,0.5,
TRN-BF44E4C23C980D45,C,initial_rl,4,4,1.0,0
TRN-BF44E4C23C980D45,C,repair_sft,4,4,1.0,0
TRN-BF4A5C7D58C2DB6D,C,base,2,4,0.5,
TRN-BF4A5C7D58C2DB6D,C,initial_rl,0,4,0.0,0
TRN-BF4A5C7D58C2DB6D,C,repair_sft,2,4,0.5,0
TRN-BF89229EC051008D,C,base,1,4,0.25,
TRN-BF89229EC051008D,C,initial_rl,2,4,0.5,0
TRN-BF89229EC051008D,C,repair_sft,1,4,0.25,0
TRN-C00F0822059A199A,C,base,1,4,0.25,
TRN-C00F0822059A199A,C,initial_rl,1,4,0.25,0
TRN-C00F0822059A199A,C,repair_sft,0,4,0.0,0
TRN-C073B6E04FC521D5,C,base,1,4,0.25,
TRN-C073B6E04FC521D5,C,initial_rl,2,4,0.5,0
TRN-C073B6E04FC521D5,C,repair_sft,2,4,0.5,0
TRN-C098E0B0F4327ADE,C,base,2,4,0.5,
TRN-C098E0B0F4327ADE,C,initial_rl,3,4,0.75,0
TRN-C098E0B0F4327ADE,C,repair_sft,4,4,1.0,0
TRN-C0B72496EAA6F928,C,base,2,4,0.5,
TRN-C0B72496EAA6F928,C,initial_rl,2,4,0.5,0
